SMILES,SMILES_state,NLL
Cc1c(-c2ccc3c(c2)OCCO3)cccc1-c1nn[nH]n1,1,16.45
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(CO)(CO)C5)c(OC)n4)c3Cl)c2Cl)ccc1CNC1CC(CO)C1,1,23.12
O=C(O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(F)c3)c2Cl)cc1OCC1CC1,1,13.8
COc1nc(-c2ccccc2)c(OC)nc1CNCC1CCC(=O)N1,1,9.39
COc1nc(C(=O)Nc2cccc(-c3ccnc(OC)c3C3CCC(=O)N3C)c2C)ncc1N1CC2CC1CO2,1,38.1
COc1nc(-c2cccc(-c3cccc(-c4nnc(CN5CC6(CC(CNC(C)=O)O6)C5)c(OC)n4)c3C)c2Cl)cnc1CNCC1CCC(=O)N1,1,24.01
COc1c(O)cccc1CNCCNC(C)=O,1,14.3
COc1nc(-c2cccc(-c3cccc(-c4ccccc4)n3)c2Cl)cnc1CNCC1CCC(=O)N1,1,15.89
CC(C)(Nc1cc2c(cc1-c1ccc3c(c1)OCCO3)OCCO2)C(=O)O,1,16.33
COc1ccc(-c2cccc3c2CCN3C(=O)c2cc(C#N)c[nH]2)cc1COc1ccc(CN)cc1,1,29.73
Cc1c(C=Cc2cccc(C(=O)O)c2)cccc1-c1ccc2c(c1)OCCO2,1,12.34
COC1CN(C(=O)CCNCc2cnc3c(c2)nnn3-c2cccc(-c3ccccc3F)c2Cl)C1,1,35.27
CCNCc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)cnc1OC,1,18.91
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCNC(N)=O,1,10.58
COc1cc(NCCNCc2ccc3c(c2)OCCO3)c(Cl)cc1OCc1cccc(-c2ccccc2)c1C,1,19.54
Cc1c(N2C(C)CCC2C)ccc2nc(-c3cccc(CNCCO)c3)oc12,1,20.47
COc1nc(-c2cccc(-c3cccc(-c4cc5cc[nH]c5cn4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,21.88
CCNC(=O)N1CCC2(CC1)C(=O)N(c1ccc(C)c(Cl)c1)C2c1ccc2c(c1)OCCO2,1,25.97
CC(=O)Nc1cn2nc(-c3cccc4c3CCN4C(=O)c3ccc(CN(C)CC(=O)O)s3)ccc2n1,1,33.33
CC1=CC(C)C2(C)C(=O)CC3C4(C)CC=C(c5c(O)c(O)cc6c5SC(C)C6)C(C)(C)C4CCC3(C)C12,1,48.29
