SMILES,SMILES_state,NLL
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(N6CCNC(=O)C6)C5)c(OC)n4)c3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,1,19.28
COc1cc(-c2cccc(COc3ccc4c(n3)CCN(CC3CCC(=O)N3)C4=O)c2C)cc(Cl)c1CN1CC(C(=O)O)C1,1,17.2
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4CCCC4C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,1,15.64
CS(=O)(=O)NCCNCc1cn2c(C3CC3)csc2n1,1,22.19
COc1cc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CNC4(C(=O)O)CC4)nc3C(F)(F)F)c2Cl)cc(F)c1CNCC1CCC(=O)N1,1,13.22
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN4C5CCC4(C(=O)O)CC5)cc3C(F)(F)F)c2Cl)ccc1CNCC1CC(O)C1,1,16.88
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CNC(C)(CO)C(=O)O,1,14.47
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3ccc(C(=O)N(C)C)c(OC)n3)c2Cl)ccc1CNCC1CCC(=O)N1,1,12.67
C#CC1(O)CN(Cc2ccc3c(-c4cccc(-c5ccc(Cl)c(-c6cnc(CN7CC(OC)C7)c(NCC)c6)c5Cl)c4Cl)cccc3n2)C1,1,34.16
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC5CCOCC5)c(N)c4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,17.73
COc1nc(-c2cccc(-c3cccc(-c4cncc5ccccc45)c3C)c2Cl)cnc1CN1CC2(OC)CCC1C2,1,31.6
COCC(=O)N1CCCC1c1nc(C)c(CN2CCCC2)n1C,1,25.64
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)CCN4CCC(C(=O)O)C4)c3C)c2C)ncc1CNC1CC(C)(O)C1,1,20.8
COc1nc(-c2cccc(-c3cccc4c3CCN(C3CCOCC3)C4)c2Cl)ccc1CNCC1CCC(=O)N1,1,12.31
COc1cc(OCc2cccc(-c3ccccc3)c2Br)c(Cl)cc1CNCCNC(C)=O,1,8.54
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CCS6(=O)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,8.74
COc1cc(CNCC2CCC(C(=O)O)CC2)c(OC)cc1CCNCC(O)CO,1,18.68
Cc1cccc(-c2nc(SCc3cncc(C(=O)O)c3)c3nc[nH]c3n2)c1,1,34.15
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(C5)CN(C(C)=O)C6)c(OC)n4)c3Cl)c2F)cnc1CN1CC2(C1)CN(C(C)=O)C2,1,9.38
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CN(C)C(C)C(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNC1CC(C)(O)C1,1,12.86
COc1nc(NC2CCc3c(-c4cccc(-c5ccc6c(c5)OCCO6)c4Cl)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,1,16.24
CC(=O)NCc1c(OCc2cccc(-c3ccccc3)c2C)ccc(CC(C)NCc2cc(Cl)c(OCc3cccc(-c4ccccc4)c3Br)cc2OCc2cccc(CNC3=NCCN3)c2)c1C(=O)O,1,30.54
COc1nc(-c2cccc(-c3cccc4c3CCC4=NO)c2Cl)ccc1CNCC1CCC(=O)N1,1,14.1
Cc1ccc(CN2CCCCC2C(=O)O)cc1S(=O)(=O)Nc1ncn(Cc2cccc(Br)c2)c1C,1,38.91
COc1nc(-c2cccc(-c3cccc(CN4Cc5ccc(CNCCO)cc5C4=O)c3C)c2Cl)cnc1CNCC1CCC(=O)N1,1,25.7
CNC1(CN2CC3CN(Cc4nc(N)c(-c5cccc(-c6cccc(-c7cccc(-c8cnc(CN9CC(C)(O)C9)c(OC)n8)c7Cl)c6Cl)c5)nc4OC)C3C2)CC1,1,35.2
Cc1cc(C)c(NCc2cccc(-c3ccccc3)c2C)cc1CNC(CO)C(=O)O,1,23.94
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCCC5O)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,14.89
CC(=O)NC1CCN(CCCOc2c(Cl)cc(CNC(C)(C)CO)cc2Br)CC1,1,16.29
COc1nc(-c2cccc(-c3ccc4c(c3)c(C)c(C)n4C)c2C)ccc1CNCC1CCC(=O)N1,1,19.99
COCCNCc1cc(Cl)c(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1OC,1,9.41
O=C(O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1ccc2nonc2c1,1,9.49
COC(=O)c1ccc2c(n1)CCc1c(C(=O)NC3(CO)CC3)cn(C)c1-2,1,29.81
COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ncc1CNCCNC(C)=O,1,18.7
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C(=O)O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN,1,13.24
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CN4CC(C)CC4C(=O)O)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)C1,1,15.92
c1cc2c(nc1CNC13CCC(CC1)C3)CCNC2,1,21.33
CNC(=O)C(C)NCc1ccc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CN4CC(C(=O)O)C4)cc3Cl)c2Cl)nc1OC,1,19.64
Cc1c(-c2ccccc2)cccc1-c1nnc(CNCC2CCC(=O)N2)o1,1,15.24
Cc1c(OCC(O)CN2CC(O)C2)cccc1-c1ccccc1,1,21.8
CNc1c(C)c(O)c(C(C)=O)c(OC)c1C,1,21.61
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(O)(CO)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,9.65
