SMILES,SMILES_state,NLL
Cc1c(C(=O)Oc2ccc(CNC(CO)(CO)CO)cc2)cccc1-c1ccccc1,1,7.76
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCc1nnc[nH]1,1,8.31
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCS(=O)(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCS(=O)(=O)N1,1,7.73
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC(C)CCF)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,12.27
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCc1cn[nH]c1,1,14.2
CNCc1ncc(-c2cccc(-c3cccc(COc4cc(OCc5cncc(C#N)c5)c(C#N)cn4)c3Cl)c2Cl)cc1Nc1ncccc1Cl,1,30.71
CCC(CO)NCc1ncc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nc1OC,1,15.71
Cc1c(COc2ccc3c(c2)CCC3CC(=O)O)cccc1-c1ccc2c(c1)OCCO2,1,15.29
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNCC5(O)CC5)cn4)c3C)c2C)ncc1CNCC1(O)CC1,1,8.07
COCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,1,7.81
Cc1c(-c2ccc(CNCCO)cc2)cccc1-c1ccc2c(c1)OCCO2,1,7.25
OCCNCc1cnc2c(N3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)ncnc2c1,1,10.82
CN(C)C1CCCc2c(-c3ccc4c(c3)OCCO4)cccc21,1,18.09
COc1ccc(C2=NN(c3ccccn3)C(=O)C2)c(OC)c1,1,9.74
OCC(O)CNCc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C(F)F)cc1OCc1cccnc1,1,7.77
Cc1c(C(=O)N2CCC(N3CC(C)(O)C3)C2)cccc1-c1ccccc1,1,18.67
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C)(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCO,1,7.6
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,1,7.69
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(C#N)nc3[nH]ccc23)n1,1,7.94
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(Cc3cccnc3)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,1,7.42
Cc1c(CO)cccc1-c1ccccc1,1,15.26
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCS(=O)NC(C)(CO)CF)c(OC)n4)c3Cl)c2Cl)cc(N(C)C)n1,1,28.25
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CN3CCCCC3C(=O)O)cc(C)c2o1,1,8.44
O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc(-c5cc(F)cc(-c6cnco6)c5Cl)c4Cl)c3Cl)cn2)N1,1,23.0
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(O)(CO)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.93
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CN(C(=N)N)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CNC(=O)C1,1,13.19
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CN4CC(C)(O)C4)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,1,7.68
O=C(O)C(CO)NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)ncnc2c1,1,14.27
