SMILES,SMILES_state,NLL
COC1CN(Cc2ncc(-c3cccc(-c4cccc(-c5cnc(CN6CC(OC)C6)c(N(C)C)n5)c4Cl)c3Cl)nc2N(C)C)C1,1,8.42
CC(C)(CO)NCc1ccc(C(F)(F)F)cc1OCc1ccnc(C#N)c1,1,11.57
CCOc1ccc2c(c1)C(=O)N(c1cccc(-c3ccccc3)c1C#N)C2=O,1,14.04
Cc1c(COc2cc(OCc3cccc(C(F)(F)F)c3)c(CNC(C)(CO)CO)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,1,14.54
Cc1cc(C)c2nc(C)n(CCNCc3ccc(-c4cccc(-c5ccccc5)c4C)cn3)c2n1,1,25.03
Cc1nc(COc2cccc(C(=O)Nc3cccc(-c4cccc(NC(=O)c5cc6ccccc6n5C)c4C)c3C)c2)cnc1CN1CC(O)C1,1,26.2
Cc1cc(OC(F)(F)c2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)(CO)CO,1,14.88
O=S(=NO)(c1ccc(Cl)cc1)C1(c2cc(-c3ccccc3F)ccc2F)CCC1,1,22.72
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNC(C)CO,1,8.13
N#Cc1cccc(COc2ccc(-c3ccccc3Cl)c(Cl)c2COC2CCc3c(C(=O)O)noc3C2)c1,1,26.09
Cc1c(COc2cc(OCc3ccc(C#N)cc3)c(CNC(CO)C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,1,19.32
CCOC(=O)N1CCS(=O)(=Nc2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,1,9.73
COc1cc(C(=O)Nc2cccc(-c3ccccc3)c2C)ccc1CN1CC(O)C(O)C1C(=O)Nc1cccc(-c2ccccc2)c1C,1,25.07
Cc1c(OCCCN2CCC(CO)CC2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,1,8.8
