SMILES,SMILES_state,NLL
CC(=O)Nc1cccc(N=c2nc(-c3cccc(C)c3)c3cc[nH]c3[nH]2)c1,1,27.57
COc1cc(-c2cc(OC)c(CN3CCC(CO)C3)cn2)c2c(=Nc3cc(C(=O)Nc4cc(CN5CCCC5)cc(C(F)(F)F)c4)ccc3C)nc[nH]c2n1,1,26.97
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CNC4(C(=O)O)CC4)cc3C(F)(F)F)c2Cl)ns1,1,17.89
O=C(O)C1(NCc2cc(COc3ccc(CN(Cc4ccc(OCc5cccc(-c6ccccc6F)c5Br)cc4)C(CO)CO)cc3Cl)ccn2)CC1,1,36.62
COc1ncc(NC(=O)c2ncc(-c3cncc(Nc4cccnc4)n3)cc2C2CC2)cc1CN1CC2(CNC(=O)C2)C1,1,28.91
OCC1CCCCN1Cc1nsnc1Nc1cccc(-c2cccc(F)c2)c1Cl,1,29.95
CC(=O)NCCNCc1cc(C)c(N=Nc2c(C)[nH]n(-c3nc(-c4ccccc4)cc(-c4ccc(C)cc4)c3C#N)c2=O)cc1OCc1cccc(C#N)c1,1,29.04
COCc1cc(C=Cc2cc(Cl)c(OCc3ccc4nonc4c3)cc2Cl)cc(OCc2ccc3nonc3c2)c1CNC(CO)C(=O)O,1,28.68
Cc1nc(-c2ccccc2)c(CN2CCCCC2C(=O)O)cc1COc1cc(OCc2ccnc(C#N)c2)ccc1Cl,1,21.33
COc1nc(-c2cccc(-c3cccc(-c4cnc(C5CCC(=O)N5)c(F)c4)c3Cl)c2Cl)ccc1CN1CC2(CNC(=O)C2)C1,1,22.47
Cc1c(-c2ncc(CN3C(C)COCC3C)nn2)oc(-c2ccccc2)c1-c1ccccc1,1,24.24
Cc1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)ccn1,1,9.52
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C)(CO)CO)cc2Cl)cccc1-c1ccccc1,1,15.09
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CNCC(N)=O)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,1,14.02
COc1cc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CN4CCC(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,1,13.06
COC(=O)C1(C)CCN(Cc2cc(Cl)c(OC3CCc4c(-c5cccc(-c6nnc(CN7CCCC7C(=O)O)o6)c5Cl)cccc43)nc2OC)C1,1,25.31
CCC1CC(O)c2cc(-c3cccc(-c4ccc(CN5CCC(C(=O)NC)CC5)c(OC)n4)c3Cl)ccc2N1C(C)=O,1,33.99
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CN4CCC(C(=O)O)C4)cc3Cl)c2Cl)ccc1CNC1CC(C)(O)C1,1,15.11
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(O)C5)c(N(C)C)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,12.14
Cc1c(CNC(C)C(=O)O)cccc1-c1ccccc1,1,13.77
COc1nc(-c2cc(-c3ccc4c(c3)OCCO4)c(C#N)cn2)cc(C)c1CNCCNC(C)=O,1,21.88
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C)(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,17.0
COC(=O)C(NCc1ccc(OCc2cccc(-c3ccccc3)c2C)c(Cl)c1)C(=O)O,1,24.6
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN,1,10.28
CCNc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC2(CNC(=O)C2)C1,1,14.77
COc1nc(NC(=O)c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CN4CCC(C(=O)O)C4)cc3Cl)c2Cl)ccc1CNCCNC(C)=O,1,21.87
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CCC(=O)N6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC1CC(C)(O)C1,1,13.63
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CC(C)(O)C6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CNC1(C(=O)O)CC1,1,15.38
