SMILES,SMILES_state,NLL
CC(=O)NCCNCc1cc(Br)ccc1OCc1cccc(C#N)c1,1,11.07
COc1nc(-c2cccc(-c3cccc(-c4ccc(CN)cc4)c3C)c2Cl)cnc1CNCC1CCC(=O)N1,1,16.2
NC(=O)C(Cc1ccccc1)c1ccc(-c2ccccc2)s1,1,30.07
COCCNCc1ccc(NCc2ccnc(OCc3cccc(-c4ccccc4F)c3C)c2)c(C(=O)O)c1,1,27.79
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(Cc2cc3ccccc3s2)CC1CO,1,30.19
Cc1c(-c2cccc(COc3ccc(CNCCO)c(OCc4cncc(C#N)c4)c3)c2Cl)cccc1-c1cccc(OC(=O)O)c1CF,1,28.69
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CNCC(=O)C1,1,25.17
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C)(C(N)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(N)C1,1,24.86
CC1(c2cccc(-c3ccccc3)c2Br)OC1c1cc(C(F)F)n(-c2ccc(C(=O)O)cc2)n1,1,36.18
COc1ccc(CCNCc2nc(C(=O)O)c(OC3CCc4c(-c5cccc(-c6ccc(CNC7CCC(O)CC7)c(OC)n6)c5Cl)cccc43)nc2OC)cc1OC,1,24.39
Cc1c(C(=O)NN)nnn1C,1,18.24
c1ccc(-c2ccnc3[nH]ccc23)cc1,1,14.71
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)ccc1CNCc1ccncc1,1,15.58
N#CCNC(=O)NCc1ccc(C(=O)NCCN=c2[nH]c(Nc3ccc(OCc4cccc(C#N)c4)c(Cl)c3)nc3ccccc23)cc1,1,38.86
OC(CNCc1cncc(Cc2c3c(nc4ccccc24)CCC3)c1)C(F)(F)F,1,28.12
COc1cc(C(=O)Nc2cc(CN3CCC(C(=O)NC(C)(C)C)CC3)ccc2C)ncc1CN1CC(O)C1,1,24.16
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CNC(=O)C6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N(C)C1,1,24.07
COc1nc(OCc2cccc(-c3ccccc3)c2C)c(Cl)cc1CN1CCC(C(=O)O)C1,1,18.69
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3cc(OCc4cncc(C#N)c4)c(CNC(C)(CO)CO)cc3Cl)c2Cl)ccc1CNC1CC(C)(O)C1,1,17.81
CCNCc1cc(-c2cccc(NS(C)(=O)=O)c2Cl)c2cccc(-c3cccc(COc4nc(OC)c(CNCCNC(C)=O)cc4Cl)c3C)c2n1,1,25.77
O=C(O)CNCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)noc2c1,1,12.26
COc1nc(-c2cccc(-c3cccc(-c4nc(OC)c(CN5CCC(O)C5)n4C)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,17.45
O=C(Nc1ccc2c(c1)OCCO2)C1COc2ccccc2O1,1,20.32
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccnc3[nH]ccc23)c1,1,12.9
Cc1c(CNc2cc(OCc3cncc(C#N)c3)c(CNCCNC(=O)c3cccc(C#N)c3)cc2Cl)cccc1-c1ccccc1,1,24.55
COCCNCc1ccc(-c2cccc(-c3cccc(COc4c(Cl)cc(CNCCS(=O)(=O)O)c(CN5CCCC5C(=O)O)c4C)c3Cl)c2Cl)nc1OC,1,38.55
COc1cc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CNC(C)C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNCCCC(=O)O,1,20.11
COc1cc(-c2cccc(CC(NCc3ccc(C(F)(F)F)c(CNCCN(C)C)c3C)C(C)(N)CO)c2F)cc(F)c1CNCC1CCC(=O)N1,1,51.17
Cc1c(-c2ccccc2)cccc1-c1ccc(C2CCN(Cc3cncc(-c4ccc5oc(-c6ccc(F)cc6)c(C(=O)OC(C)OC(=O)C(C)C)c5c4)n3)C2)nn1,1,40.97
O=C(O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1ccc2nonc2c1,1,11.27
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,11.28
COc1ncccc1CN1CC(c2cc(C)nc3ncnn23)C1,1,21.68
Cc1c(COc2cc(CNC(CO)CO)cc(COc3c(CN(CO)Cc4cn(C5OC(CO)C(O)C(O)C5O)nn4)cccc3C(=O)O)c2)cccc1-c1ccccc1,1,34.69
Cc1cc(C)c(-c2cccc(C(=O)Nc3ncsc3C(C)(O)C(F)(F)F)c2Cl)cc1N=S(C)(C)=O,1,33.88
COc1nc(NC(=O)c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CN1CCC(O)C1,1,23.1
Cc1c(-c2cccc(O)c2)cccc1-c1ccc2c(c1-c1ccccc1)OCC2(C)C,1,24.65
COc1nc(-c2cccc(-c3ccc4c(c3)CCC4Nc3ccc(CNCC4CCC(=O)N4)cc3C(F)(F)F)c2Br)ccc1CNCC1CCC(=O)N1,1,29.53
CCOC(=O)c1ncn2c1CN(CC1CC1)c1ccccc1-2,1,24.16
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(C(=O)N6CCCC6)C5)c(OC)n4)c3Cl)c2Cl)ccc1CN1CC(O)C1,1,21.34
CC(=O)NCCNCc1ccc(Cl)c(N2C(=O)c3cccc(C(F)(F)F)c3C2=O)c1,1,24.33
COc1cc(C=Nc2csc(-c3nc(C(=O)O)cc(=O)[nH]3)n2)cc(OC)c1OC,1,30.29
OC1CCN(Cc2ncc(-c3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nc2Cl)C1,1,21.71
COc1nc(-c2cccc(-c3cccc(CNC(CO)CO)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,16.82
COc1nc(-c2cccc(-c3cncc(-c4cnc(CN5CC6(CNC(=O)C6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,20.56
CCOC(=O)CC1C(=O)NCCN1Cc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,1,19.9
COc1ccccc1CN1C(=O)N2CCCC2C(O)C1C(=O)O,1,23.57
COc1nc(-c2cccc(-c3cccc(-c4nnn(C)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,19.54
COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCC1CC1,1,17.72
