SMILES,SMILES_state,NLL
CC(=O)NCc1cc(CSCCNCc2ccc(CNCCO)c(OCc3cccc(C#N)c3)c2Cl)cc(Cl)c1O,1,36.39
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(CO)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,14.71
Cn1c(CN2CCC(NC(=O)C3(C)CCCC4(C)c5cc(O)ccc5CCC34)C2)nc(Cl)c1CNC(=O)CO,1,44.72
COc1cc(OCc2cccc(-c3ccccc3)c2Br)cnc1CNCCOCc1cccc(C#N)c1,1,26.49
Cc1noc(C)c1CN1CC2OCCN(CCOc3ccccc3)C2C1,1,24.62
NC(CO)(CO)C(=O)NCCCCCCCC(O)=NO,1,29.26
CC(=O)N1CCN(c2ncnc3ccc(-c4ccccc4)cc23)C(C(=O)NCC2CCN(Cc3ccsc3)C2)C1,1,42.82
CCOc1ccc(-c2cccc(-c3cccc(C=Cc4ccc5c(c4)OCO5)c3C)c2C)cc1,1,31.54
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNC(CO)C(=O)O)cn4)c3Cl)c2Cl)ncc1CNCC1CNC1,1,30.55
O=C(O)C1CC(OC(=O)N2CC(c3ccc4c(c3)OCCO4)c3cc(C(F)(F)F)cnc32)C1,1,34.48
CC(C)C1(C(=O)NC(C)(C#N)C2CC2)CC(=O)N(c2cccc(-c3cccc(-c4nc(NC=O)c[nH]4)c3Cl)c2)C1,1,50.4
COc1nc(OC2CCc3c(-c4cccc(OC5CCN(S(C)(=O)=O)CC5)c4C)cccc32)c(C(F)(F)F)cc1CNCC(=O)O,1,28.39
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CC(C)OC(C)C1,1,19.62
CC1CN(Cc2cccc(Cl)c2)C(=O)O1,1,22.18
COc1cc(-c2noc(CN3CCCC3C(F)(F)F)n2)cc(C2CC2)n1,1,29.64
CNCCN1CC2CCCC1(C(=O)O)C2,1,25.83
CC1(C(=O)OCc2ccccc2)CCCC2(C)c3c(O)ccc([N+](=O)[O-])c3CCC12,1,29.43
CCOc1c(CNCCO)cc(C)cc1[N+](=O)[O-],1,20.65
Cc1nc(-c2ccccc2)n(Cc2cccc(-c3ccccc3)c2C)n1,1,17.81
COc1nc(-c2cccc(-c3ccc(NC(=O)c4cc(C)nn4-c4ccc5o[nH]c(=N)c5c4)c(OC)n3)c2Cl)ccc1CNCC1CCC(=O)N1,1,23.75
Cc1c(-c2nc(CNCCS(=O)(=O)NC3COC3)c(Cl)c(Cl)c2OC(F)(F)C(F)F)cccc1-c1cccc2ccccc12,1,48.21
Cc1ccc(Oc2c(F)ccc(-c3ccc4nncn4n3)c2F)cn1,1,31.9
CC1(c2ccncc2CNCC2CCC(=O)N2)CCN1S(C)(=O)=O,1,24.15
COc1ccc(F)c(C2CN(Cc3ncc(-c4cc(F)c(CC(O)(NC(=O)C(F)(F)F)C(F)(F)F)c(OC)n4)nc3OC)C2)c1,1,50.92
CNCc1nnc(-c2cccc(-c3cccc(-c4cnc(CNCC(C)(CO)NC)c(OC)n4)c3Cl)c2Cl)o1,1,32.88
COC(=O)C1CCN1Cc1cncn1Cc1ccc(C#N)cc1,1,28.71
