SMILES,SMILES_state,NLL
O=C(O)CN1CCc2nc(OCc3cccc(-c4ccccc4)c3Cl)ccc2C1,1,10.34
Cc1cn2nc(C3CC3c3cc(C(F)(F)F)c4ncc(CN(C)CCO)nc4n3)nc2c(C)n1,1,33.91
OCc1cccc(CO)c1CO,1,15.04
O=c1nc(C(F)(F)F)[nH]c2c(=O)n(-c3ccccn3)[nH]c12,1,21.85
COc1nc(NC2CCc3c(-c4noc(C)n4)cccc32)c(C(F)(F)F)nc1CNCC(C)O,1,21.56
CCOC(=O)c1cn(C)c2c1CCc1cn(Cc3ccc(C(=O)Nc4cc(CN5CCCCC5C(=O)O)ccc4F)c(OC)c3C)nc1-2,1,43.8
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(OCC(N)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,15.18
COc1cc(CNCCO)c(OCc2cccc(C#N)c2)cc1OCc1cccc(-c2ccccc2)c1C,1,16.0
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC5CCOC(C)(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,19.13
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC(CO)C(=O)O)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCN(C)CC1,1,18.3
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)ccc1CN1CCC2(CNC(=O)C2)C1,1,18.67
COc1cc(OC)c(N=CCCCNCc2ccc(OCc3cccc(-c4nc5ccccc5o4)c3C)cc2)c(OC)c1,1,30.81
CCOc1nc(-c2cccc(-c3cccc(-c4cnc(CN)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,15.23
CCC(C)C(=O)OC1C=C2C(O)CC(C)CC2c2c(O)c(OC3OC(C)C(OC)C(OC(=O)c4ccc[nH]c4=O)C3O)c(C)c(O)c21,1,47.74
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC(CO)C(O)CO)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,14.78
NCc1cccc(-c2cccc3c(-c4ccnc5ccc(CNCCO)cc45)cccc23)c1,1,24.37
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,1,13.14
COc1nc(-c2cccc(-c3cccc(-c4nc5ccc(CN6CC(OC)CC6CO)nc5o4)c3Cl)c2Cl)cnc1CN1CCC(F)C1,1,33.76
Cc1cc(C(=O)N2C=CN(c3ncnc4c3C(N)(C3CC3)C4)CC2)ccc1S(=O)(=O)NCCc1ccc(F)c(C(N)=O)c1,1,44.42
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(O)C5)cn4)c3F)c2Cl)cnc1CNCC1CCC(=O)N1,1,15.42
COc1cc(CNCCO)cc(-c2cccc(-c3cccc(-c4cnc(CNCC5(C#N)CCC5)c(OC)n4)c3Cl)c2Cl)c1,1,23.49
N#Cc1cccc(COc2cc(NCc3ccc(-c4ccccc4Cl)cn3)c(Cl)cc2CNCC2CCC(=O)N2)c1,1,21.25
COc1nc(-c2cccc(-c3cccc(-c4nc(CNCC5(O)CCCC5)sc4-c4ccccc4)c3Cl)c2Cl)cnc1CN(C)CC1CCC(=O)N1,1,35.04
COc1cc(OCc2cccc(-c3ccccc3)c2C(F)F)cc(C(F)(F)F)c1CN1CCCC1C(=O)O,1,18.91
CC(CO)(NCc1ccc(C=Cc2cc(O)c(CN3CCC(O)C3)c(OCc3cccc(C#N)c3)c2)c(C(F)(F)F)c1)C(=O)O,1,32.12
Cc1c(COc2ccc(CNCCC(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,1,13.74
Cc1ccccc1-c1cccc(COc2ccc(CNC(CO)C(=O)O)cc2F)c1C,1,19.54
O=C(Nc1cccc(CNCC(O)CO)n1)c1cccc(-c2ccc(CNCCO)cc2F)c1Cl,1,21.35
