SMILES,SMILES_state,NLL
Cc1c(C(=O)Oc2ccc(CNC(CO)(CO)CO)cc2)cccc1-c1ccccc1,1,10.14
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,14.98
CCn1cc(CN2C3CCC2CC(O)(C#Cc2cccc(CNC(=O)C(C)(C)C)c2)C3)c2ccccc21,1,40.17
COCCN=c1nc(N2CCOCC2(C)C)cc(N=c2cc(C3CC3)[nH][nH]2)[nH]1,1,22.84
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5(C)COC5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCCS(C)(=O)=O,1,22.18
Cc1c(C#N)cccc1Nc1cc(CNCCO)c([N+](=O)[O-])cc1[N+](=O)[O-],1,22.97
N#Cc1cccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3CNC(CO)C(=O)O)c2)c1,1,19.76
Cc1nc2cccc(-c3nc(CNC(CO)C(C)C)co3)c2c(C)c1C,1,25.46
COc1cc(OCc2cccc(-c3ccccc3)c2C)c(Cl)cc1CNCCCCNCc1cc(OC)c(OC)c(OC)c1,1,19.51
COc1cc(CNCC2CCC(=O)N2)cc(OC(F)(F)C(F)F)c1CNC(C)C,1,24.82
COc1ncccc1CNCc1ncc(-c2cccc(-c3cccc(-c4cnc(CNCC5CNC(=O)C5)c(OC)n4)c3Cl)c2Cl)nc1OC,1,19.63
Cc1cc(C(=O)Nc2ccc(C)c(-c3ccc4c(c3)OCCO4)c2)ncc1CNCC1(O)CC1,1,18.73
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,10.97
Clc1cc2c(cc1-c1ccc3c(c1)OCCO3)OCCO2,1,15.16
N#Cc1cccc(-c2c(C(N)=O)cnc3c2ncn3C2OC(CO)C(O)C2O)c1,1,28.29
Cn1cccc1CN1CC(CO)C(CN2CC3CCCC3C2=O)C1,1,32.3
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C#N)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,11.39
CC(=O)NCCNCc1cc(Cc2cccc(C(=O)N3CCCCC3C)c2)c2c(c1O)CCO2,1,32.14
Cc1c(-c2ccccc2)cccc1-c1nc(=N)c2c([nH]1)CCC2,1,22.46
c1ccc(-c2cc(CN3CCc4nc(-c5ccccc5)sc4C3)ccn2)cc1,1,14.99
COc1nc(-c2cccc3c2CCC3NCc2cccc(C(F)(F)F)c2)ccc1CNCCO,1,22.59
Cc1cc(CNC(CO)CO)c(OCc2cccc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C,1,14.8
CN1C(=O)CCC1C(=O)NC(CO)C(=O)O,1,18.33
CCN1CCN(C(=O)c2ccc3c(c2)N(Cc2ccccc2OC)C(=O)c2ccccc2[S+]3[O-])CC1,1,21.58
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CC(C)C(=O)N5)c(OC)n4)c3Cl)c2Cl)ccc1CNC1CC1,1,20.2
N#Cc1cccc(COc2cc(OCc3ccc4nonc4c3)c(CNCC3CCC(=O)N3)cc2Br)c1,1,15.67
COc1cccc(C(O)(CCNCCCCNCCCNCc2ccc(C#Cc3ccc(CNC(CO)C(=O)O)cc3OC)c(OC)c2)c2ccc(OC)c(OC)c2)c1,1,44.57
O=C(NN=Cc1cccnc1)c1ccc(COc2ccccc2)cc1,1,25.6
COc1ncc(-c2cnc(CN3CC4(CNC(=O)C4)C3)c(Cl)n2)c(Cl)c1-c1cccc(C#N)c1,1,21.47
C=C(C)C1CCC2(C(=O)OCc3ccccc3)CCC3C(CCC4(C)C(C(=C)Cc5ccc(CO)cn5)CCC34C)C12,1,39.92
COc1nc(-c2cccc(-c3cccc(-c4ccc(CNC(C)C(C)(C)O)c(N(C)C)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,22.78
COc1nc(OCc2c(C)cccc2COc2cccc(OCc3cccc(-c4ccccc4)c3C)c2)cnc1CO,1,24.53
Cc1c(COc2nc3nonc3cc2Br)cccc1-c1ccccc1,1,19.43
Cc1c(NC(=O)c2cccc(-c3ccccc3)c2C)cccc1-c1cccc(NC(=O)c2nc3c(n2C)CCN(CC(C)O)C3)c1,1,22.76
O=C(Nc1cccc(-c2cccc3c2CCN3C(=O)c2ccc(-c3ccccc3)cc2)c1Cl)c1ccc2c(n1)CCN(CCO)C2,1,20.92
Cc1c(-c2ccccc2)cccc1-c1nc2cc(CN3CCCCC3C(=O)O)ccc2s1,1,14.68
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccccc2)n1,1,11.36
CNc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(O)C1,1,12.49
N#Cc1cccc(CNc2ccc(CNC(CO)C(=O)O)c(OCc3cncc(C#N)c3)c2)c1,1,12.91
CC(=O)N1c2ccc(-c3cccc(NC(=O)c4ccc(CNCC(=O)O)cn4)c3C)cc2OC1C,1,24.49
O=c1cc(N2CCCNCC2)nc2c(-c3ccccc3)cccn12,1,18.44
CC(C)(NCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2Br)cc1OCCN1CCOCC1)C(=O)O,1,21.3
COc1cc(-c2ccccc2F)c(Cl)c(COc2ccc3c(c2)CCC3CC(=O)O)n1,1,20.28
CNC(=O)c1ccc2[nH]c(-c3cccc(-c4cccc(-c5ccc6c(c5)OCCO6)c4)c3F)nc2c1,1,31.76
CN(C)c1nc(-c2ccccc2)cnc1CN1CC2(CNC(=O)C2)C1,1,15.54
Cc1c(COc2ccc(CNC(CO)C(=O)O)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1,1,14.16
COc1ccc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1CNC(CO)C(=O)O,1,12.58
CCS(C)(=O)=Nc1cc(N2CCOCC2C)nc(-c2cc(C)c(OC)c3ncccc23)n1,1,23.45
Cc1c(COc2ccc(CNC(C)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccc2c(c1)OCCO2,1,18.26
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNS(C)(=O)=O)nc4)c3Cl)c2Cl)cnc1CN1CC(O)C1,1,22.2
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(F)(F)F,1,9.4
