SMILES,SMILES_state,NLL
Cc1c(-c2ccc(Nc3cccc(CNCCO)c3)nn2)cccc1-c1cccc(-c2cnc(CNCC3CCC(=O)N3)c(N(C)C)n2)c1C,1,17.53
CC(=O)NCCNCc1cc(Br)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)cc1OCc1ccnc(C#N)c1,1,10.59
N#Cc1cccc(COc2cc(OCc3cccc(-c4ccccc4F)c3CF)ccc2CN2CCCC2C(=O)O)c1,1,7.94
C#CC1(O)CC2c3c(c4ccccc4n3Cc3cccc(-c4ccccc4)c3)CCN2C1,1,21.12
N#Cc1cncc(COc2cc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3CF)ccc2CN2CCCCC2C(=O)O)c1,1,7.93
O=C(c1cnc(CNCCO)s1)N1CCc2c(-c3ccccc3)cccc21,1,7.66
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC(=O)O,1,16.9
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,1,7.96
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(N6CCCC6C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,18.03
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4ncc(CNC5CCC5)cn4)c3C)c2C)ncc1CNCC1(O)CC1,1,17.9
CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1C,1,8.51
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2F)cnc1CNCC1CCC(=O)N1,1,14.48
OCc1ccc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Br)cc1,1,7.39
COc1nc(OC2CCc3c(-c4ccccc4)cccc32)ccc1CNCCNC(C)=O,1,7.49
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(OC)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,12.88
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4Cl)cccc32)c(Cl)cc1CN1CC(C(=O)O)C1,1,9.38
CNC(=O)CCNCc1cc(Cl)c(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)nc1OC,1,12.54
CNCc1cc(C(=O)Nc2ccc(CNCC(F)(F)c3cccnc3)c(OC)n2)ccc1C1CCCCC1,1,28.02
Cc1nn2ccccc2c1-c1nc(N=S(C)(C)=O)cc(N2CCOCC2C)n1,1,8.26
CCOC(=O)N1CCS(=O)(=Nc2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,1,7.93
O=C(O)CNCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nsc2c1,1,11.54
Cc1c(-c2ccccc2)cccc1-c1nc2cc(CN3CCCCC3C(=O)O)ccc2s1,1,7.94
Oc1ccc(CCCCNCCc2c(-c3ccccc3)ccc3ccccc23)cc1,1,19.8
O=C(c1ncc(CNC2CCOCC2)s1)N1CCc2c(-c3ccccc3)cccc21,1,11.69
Cc1c(COc2cc(CNCCO)ncn2)cccc1-c1ccccc1,1,12.97
O=C(O)C1CCCCN1Cc1ccnc(-n2ccc3ccccc32)c1,1,22.4
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(O)C(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.58
O=C(O)C1CCN(Cc2cnc3c(N4CCc5c(-c6ccccc6)cccc54)nccc3c2)C1,1,8.06
O=C(O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCC1CC1,1,8.61
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(F)(CO)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(F)(CO)C1,1,8.28
CCC(=O)N1CCS(=O)(=Nc2cc(N3CCOCC3C)nc(-c3ccnc4ccc(CNCCS(C)(=O)=O)cc34)n2)CC1,1,22.02
COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CNCC6CC(O)C6)cn(C)c5n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.45
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C#N)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.9
Cc1cc(CNC(CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C,1,8.36
CC(CO)(NCc1ccc2c(Nc3cccc(-c4cccc(O)c4)c3Cl)nsc2c1)C(=O)O,1,13.03
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(O)C(F)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.21
CC(=O)NC(C(=O)O)C(=O)N1CCN(S(=O)(=O)c2cccc(C(=O)O)c2)C(C)C1,1,30.9
Cc1c(OCCCN2CCC(C(=O)O)CC2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,1,9.12
Cc1c(COc2ccc(CN3CCCC3C(=O)NC(C)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1,1,8.34
COCCNCc1cnc(C(=O)N2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)s1,1,7.5
CCc1c(-c2cccc(C(=O)OC3CC3)c2C)cccc1-c1cccc2c(=O)n(CC(N)=O)cc(C#N)c12,1,32.66
COc1cccc(C2C3(C)CSC2(C)N(c2ccccc2F)C3=O)c1,1,37.87
CCN1CCC(CNCc2ncc(-c3cccc(-c4cccc(-c5cnc(CNCCc6cncnc6)c(OC)n5)c4Cl)c3Cl)nc2OC)C1,1,20.64
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(OC)C2O)nn1,1,19.34
COc1nc(=Nc2cc(C)c(OCCCN3CCOCC3)c(C)c2)cc(OCc2cccc(-c3ccccc3)c2C)[nH]1,1,21.52
COc1nc(C#Cc2cccc(-c3ccccc3)c2C)ccc1CNCc1ccncc1,1,12.98
COc1nc(-c2cccc(-c3cccc(-c4ccc5c(c4)OCCO5)c3C)c2C)cnc1CNCC1CCC(=O)N1,1,14.84
