SMILES,SMILES_state,NLL
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CNC(=O)N6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,8.01
COc1nc(-c2cccc(-c3ccc4nc(-c5ccccc5)oc4c3)c2C)ccc1CNCCO,1,23.08
COc1nc(-c2cccc(-c3cccc(-c4ccc(OC5CCC(C(=O)O)CC5)nc4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,23.62
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CNCC5O)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,13.96
COc1cncc(CCNCc2cc(OC)c(OCc3ccc(COc4cccc(-c5cc(OC)c(CN6CCCCC6C(=O)O)c(OC)c5C)c4C)nn3)cc2OCc2cccc(C#N)c2)c1,1,38.34
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(Cl)n4)c3Cl)c2Cl)cnc1CN1CCC2(CC(CO)C2)C1,1,14.12
N#Cc1cccc(COc2cc(OCc3cccc(-c4ccccc4)c3Br)c(Cl)cc2CNCCc2ccccc2)c1,1,18.28
Cc1cc(CNC(CO)C(=O)O)c(OCc2cncc(C#N)c2)cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C,1,8.1
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5C(C)COCC5C)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,9.25
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCc1ncccn1,1,16.94
CNC(=O)c1c(C)oc2ccc(N=c3nc(-c4ccccc4)cc[nH]3)cc12,1,20.37
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(C)C(O)C(O)C2O)nn1,1,9.61
OCCNCc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2CF)cc1OCc1ccc2nonc2c1,1,17.01
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC5CCC(O)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CNC(=O)C1,1,16.48
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC5CN(C(C)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,8.63
Cc1c(COc2c(Cl)cc(CN3CCCC3C(=O)NC(C)C(=O)OCc3ccccc3)cc2[N+](=O)[O-])cccc1-c1ccc2c(c1)OCCO2,1,21.12
N#Cc1cncc(COc2cc(OCc3cccc(-c4ccccc4F)c3CF)ccc2CN2CC(C(=O)O)C2)c1,1,9.86
COc1nc(-c2cccc(-c3cccc(-c4cc(CO)nn4C)c3Cl)c2Cl)cnc1CN1CC2(CCC(=O)N2)C1,1,24.24
NS(=O)(=O)NCCNCc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)ncnc2c1,1,15.87
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCC5(O)CC5)cn4)c3C)c2C)ncc1CNCC1CCOC1,1,13.5
