SMILES,SMILES_state,NLL
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)ccc1CN1CC(F)(F)C1,1,13.71
Cc1c(CN2CCc3c(-c4ccc5nsnc5c4)cccc32)cccc1-c1ccccc1,1,22.43
COc1ccc(Oc2nc(-c3ccc(CN4CCCCC4C(=O)O)c(F)c3)nc(OC)c2C#N)c(Cl)c1,1,28.08
COc1cc(C(=O)Nc2cccc(-n3ncc4c(N)ncc(C5CCNCC5)c43)c2)ncc1CNCCNC(C)=O,1,30.9
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OCC(O)C(O)C2O)nn1,1,13.6
Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CNCCO)cc2C1=O,1,11.83
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC6CNCC6C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC1COCC1O,1,17.83
COc1nc(-c2cccc(-c3ccc4c(c3)CCN4C(C)=O)c2Cl)ccc1CNCCO,1,17.85
COc1cc(-c2ccc(-c3cccc(-c4cccc(CNC(=O)c5ccnc(C#N)c5)c4C)c3C)nc2OC)ccn1,1,28.73
COc1cc(-c2cccc(-c3ccc(CN4CCC(O)C4)c(OC)n3)c2Cl)ccc1CNCC1CCC(=O)N1,1,17.75
Cc1c(CNc2cccc(-c3ccccc3)c2C(F)(F)F)cccc1OCc1ccc(-c2ccccc2)c(Br)c1C,1,34.61
COc1cc(-c2cccc(-c3ncc[nH]c3=NC3CCCN(S(C)(=O)=O)C3)c2C)nc(OC)c1CNC1CCOCC1,1,30.74
Cc1c(-c2ccccc2)cccc1-c1ccc2c(c1)OCCO2,1,12.31
COCCNCc1cnc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4ncc(CN5CCN(C)CC5)s4)c3C)c2C)cc1C,1,25.0
CC(CO)NC(=O)C1CCCCN1Cc1ccc(Cl)c(OCC2COc3ccccc3O2)c1,1,23.99
COc1cc(CNCCO)cc(Br)c1OCc1cccc(-c2ccccc2)n1,1,24.77
CC1(c2cccc(O)c2)NC(=O)NC1=O,1,18.22
