SMILES,SMILES_state,NLL
CC1CN(CC2=Cc3ccccc3CC2)CC(O)C1c1ccoc1,1,29.39
COc1ccc(CNC2CCC(O)CC2)cc1-c1cccc(-c2ccc3c(c2)OCCO3)c1C,1,19.74
COc1cc(C(=O)Nc2ccc(C#N)cc2CNC(=O)C(N)C(C)C)c(C)c(-c2cccc(-c3cnc(CN4CCC4)c(OC)n3)c2)n1,1,44.61
NCCOc1cc(-c2cccc(-n3nc(C(N)=O)cc3C(N)=O)c2F)ccc1OC(F)F,1,35.13
COc1cccc(-c2cccc(-c3nc4cc(CNCCS(C)(=O)=O)ccn4c3-c3ccccc3)c2)c1,1,27.23
COc1cccc(CC2(CO)CCN(Cc3ccc(-c4ccc(CNC5CC5)cc4)nc3)CC2)c1,1,25.92
COC(=O)C(CO)NCc1cc2c(cc1OC)C1CC(C)CC1CC2(CO)CO,1,40.74
CCOC(C)C1=C(C)N=C(C)C(C(=O)c2ccccc2)C1c1cccnc1-c1ccccc1,1,36.7
C#Cc1cn2c(n1)C(=O)NC1CCC2(NCc2ccc(-c3ccccc3)cc2)C1,1,35.68
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C#N)C5)c(C)c4)c3Cl)c2Cl)cnc1CN1CC(C)NC(C)C1,1,22.06
CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)o1,1,19.41
CCCn1cncc1CN1C(=O)COc2ccc(OC3CCOCC3)cc21,1,36.49
COc1cc(Nc2ccccc2C#N)c(Cl)c(F)c1CNC(CO)C(=O)O,1,23.71
CC(C)(O)c1ccc(Nc2c(-c3ccncc3)nc3ccc(CNC(CO)(CO)CO)nn23)cc1,1,30.65
Cc1cn(CC2CC(=O)CN2Cc2ccccc2-c2ccccc2)nn1,1,31.43
Fc1ccccc1-c1ccc2c(c1)OCCO2,1,15.61
CCOc1c(Br)cc(OC)cc1C(=O)NN=Cc1nc2ccccc2n1C,1,31.33
CCOc1cc(CN2CC(O)C2)ccc1-c1nnc(-c2ccc3c(c2)OCCO3)s1,1,25.85
Clc1ccc2c(c1)OC(C1=NCCN1)CO2,1,18.8
CC1(c2cccc(NC(=O)c3ncc(C#N)cn3)c2)N=C(N)OCC1F,1,23.02
CC(=O)NCCNCc1ccc(N=c2sc3cc(-c4ccc5c(c4)OCCO5)ccc3n2CO)cc1C(F)(F)F,1,37.5
COc1ccc(CNCc2ccn3cc(-c4cccc(-c5ccccc5)c4C)nc3c2)c(OC)c1,1,24.29
Cc1cc(C)nc(Sc2c(Cl)c(C(O)c3ccc4c(c3)OCO4)cc3ncn(Cc4cccc(C#N)c4)c(=O)c23)n1,1,52.96
Cc1c(F)ccc(Oc2nc(=Nc3ccccc3S(=O)(=O)N3CCCCC3)c(Cl)c[nH]2)c1Cl,1,36.95
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(O)c1C=NNC(N)=O,1,21.26
Cc1nc(C(=O)Nc2csc(C34COC(C)CC3CSC(=N)N4)n2)cn1-c1cnc(OCCCN(C)C)c(C#N)c1,1,44.09
O=C(NCc1cncc2c1CCNC2)N1CCC(Oc2cccc(Cl)c2)CC1,1,27.04
Cc1cc(OCc2cccc(F)c2)n(Cc2ccc(=NCc3nc4ccccc4s3)[nH]n2)n1,1,36.86
COc1nc(-c2cccc(-c3ccnc(C(F)(F)F)c3CN(CCO)Cc3ccco3)c2Cl)cnc1CN1CC(C(=O)O)C1,1,41.72
N#Cc1cccc(COc2ccc(CNC(CO)C(=O)O)cc2[N+](=O)[O-])c1,1,19.79
CSc1ccc(CN(C)CC=CC#CC(C)(C)C)cn1,1,24.69
COC(=O)NCCNCc1cc(C)c(Oc2cc(N3CCOCC3)nc(=Nc3ccc(C#N)c(C(F)(F)F)c3)[nH]2)cc1C#N,1,41.45
COc1cc2c(cc1OC)OC1ON(C2)C(=O)c2c(O)ccc(O)c21,1,39.52
O=C(O)COc1ccc(-c2cc(-c3ccc4c(c3)OCCO4)ccc2OCCN2CCOCC2)cc1,1,28.01
CC1COCCN1c1cccnc1C1CN(C(=O)c2nc3c(CF)cccc3[nH]2)C1,1,34.34
Cc1[nH]cnc1-c1nc(N=S(C)(C)=O)c(N)c(-c2ccncc2)n1,1,27.97
COc1ccc(-c2nncn2Cc2cccc(C#N)c2)cc1S(N)(=O)=O,1,27.79
Cn1ncc(N2CCOCC2)c(OCC(=O)Nc2ccc(F)cc2)c1=O,1,28.39
COc1ncc(-c2cccc(-c3cccc(CN4CCC(O)C4)c3Cl)n2)cc1CNCC1CCC(=O)N1,1,20.97
Cc1c(COc2ccc(CN3CCCCC3C(=O)O)c(OCc3ccc4nonc4c3)c2)cccc1-c1ccc2c(c1)OCCO2,1,22.05
COc1cc(-c2cccc(-c3cc(C#N)ccc3C=O)c2Cl)cnc1CN1CCC(C(=O)O)C1,1,30.15
C=C1C(=O)OOC(C)(C)C12CCC1C3CCC4CC5(CCC6(CC5)OOC(COC(C)C)O6)C(O)CC4(C)C3CCC12C,1,59.71
CCN(Cc1ccccc1)Cc1ncc(-c2cccc(-c3cc(C(=O)N4CCC(O)C4)cc(OC)n3)c2Cl)nc1OC,1,37.82
CN(C)c1cccc(Oc2nc(-c3ccc4c(c3CNC3c5ccccc5CC3O)C(=O)C(=O)N4)ccc2NC=O)c1,1,47.68
COC(=O)C(O)(c1ccccc1)c1ccccc1CN(CCCl)CCCl,1,34.97
CN(CCC(=O)O)Cc1cccc(Cl)c1,1,23.35
Cc1cc2ccc(-c3ccc(Cl)c(CNC(CO)C(=O)O)c3)cc2n1C,1,29.24
COC(CNCc1ccc(NCc2ccc(C(O)=NO)cc2)cc1[N+](=O)[O-])OC,1,27.36
COc1ncc(C(=O)Nc2ccc(NC(C)=O)cc2-c2cnc3[nH]ccc3c2)c(Cl)c1CNCCO,1,42.25
Cc1c(C(=O)NCCCN2CCN(C(CO)c3ccc(C(F)(F)F)cc3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,1,32.95
COc1nc(-c2cccc(-c3cccc(-c4ccccc4)c3Cl)c2Cl)cnc1CNC1CCCCO1,1,23.05
COc1nc(-c2csc(-c3ccn(CC(O)CO)c(=Nc4ccccc4)n3)n2)ccc1CN1CCOCC1,1,41.04
COc1ccc(-c2nc(CN(C)CCOc3cccc(C#N)c3)co2)cc1,1,23.59
COc1cc(-c2cccc(-c3ccc(-c4ccccc4)c(C)c3C(=O)O)c2)nc(OC)n1,1,28.96
O=C1NC2SCC(=O)N2N1Cc1ccnc(OC(F)F)c1,1,33.8
N#Cc1cccc(COc2ccc3c(c2)c(C#N)cn3-c2ccc(C(=O)O)cc2)c1,1,23.11
CC(C)Oc1cc(C#N)cnc1CN1CCC(NC(=O)c2ccc(Cl)cc2Br)C(O)C1,1,42.33
CCS(C)(=O)=Nc1nc(-c2cc(OC)ccn2)n(-c2cc(Cl)c(OCCCNC(C)(C)C(=O)O)c(Cl)c2)n1,1,50.69
O=C(NCc1ccc2c(c1)CCC2)c1nc(C2CCCCC2)ncc1Cl,1,30.72
CC1(C)Oc2ccc(-c3cc(F)cc(Cl)c3)cc2C12C(=O)NC21CCC(OC2CN3CCC2CC3)CC1,1,38.87
COc1nc(-c2cccc(Cl)c2Cl)cnc1CNC1CCC2CN(Cc3ccnc(C)n3)CC21,1,29.59
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2)cnc1CNCC1CCC(=O)N1,1,15.5
Cn1cncc1CN1CC(COc2ccc([N+](=O)[O-])cc2)Oc2c(NNCCO)cccc21,1,29.89
Cc1c(COc2ccc(CNC(CO)C(=O)O)cc2Cl)cncc1-c1ccc2c(c1)OCCO2,1,23.65
COc1cccc(C(=O)Nc2sc3c(c2C#N)CCC(C)(C)C3)c1,1,28.23
COc1cccc(-c2ccc(C#N)cc2COc2cc(-c3cccc(-c4cnccc4OC)c3Cl)ncc2CNCCO)c1,1,35.57
O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Cl)c(-c3ccc4c(c3)OCCO4)c1)C2=O,1,20.27
O=C(NNc1ccccc1)c1nnn(-c2ccc([N+](=O)[O-])c(Nc3cccc(-c4ccccc4)c3)c2)c1C(F)(F)F,1,42.23
Cc1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)cccc1-c1cc(C(N)=O)cc(NS(C)(=O)=O)c1C,1,29.76
CNc1ccc(-c2cccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2Cl)cc1-c1ccccc1,1,33.31
COc1nc(-c2ccccc2)c(C)c(C)c1C1OCCO1,1,23.04
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccnc3[nH]ccc23)n1,1,16.94
Cc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4ccc(N5CCOCC5)c(-c5ccccc5)c4)c3C)c2C)ncc1CN1CCNCC1,1,29.24
Cc1ccccc1NNc1cc(=O)[nH]c(=O)[nH]1,1,21.6
CC1C(=O)N(Cc2ccc(OCc3cccc(-c4cc5c(cc4Cl)c(=O)c(Cl)cn5C)c3Cl)c(Cl)c2)C1(C)C(=O)O,1,41.9
Cc1c(Cn2nc(C)n(CC3CC(O)C3)c2=O)cccc1-c1ccccc1,1,32.32
NC12CC3CC(C1)N(Cc1ccccc1)C(C3)C2,1,27.41
O=C(O)C1Cc2ccc(-c3cccc4c(O)cccc34)nc2N(C2CC2)C1,1,32.31
Cc1cc(CNC(CO)C(=O)O)ccc1OCc1ccc2c(c1)OCCO2,1,21.76
CC1COCCN1c1nc(N2C(C)COCC2F)c2ccc(-c3ccccc3Cl)nc2n1,1,24.85
COC(=O)C1=C(c2ccccc2)C2CCC1O2,1,17.41
CNCCNc1oc(C(O)(CBr)NCc2cccc(C)n2)nc1C#N,1,47.7
COc1ccc(C)cc1S(=O)(=O)Oc1cc(C)c(CNC(CO)C(=O)O)c(OCc2ccc(C(F)(F)F)cc2)c1,1,36.06
c1ccc(CNc2ncccc2-c2ncco2)cc1,1,23.79
COc1nc(CNC2CCc3ccccc32)ccc1CNCCO,1,21.11
CN1C(=O)C(n2cc(COCc3ccccc3-c3ccccc3F)nn2)COc2cccnc21,1,32.32
COc1cc(CC=CC2(O)CCCNC2=O)ccc1-c1cccc(O)c1,1,38.48
Cc1sc(=NC(C(N)=O)c2ccccc2)[nH]c1-c1ccccc1,1,27.17
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)cnc1CN1CC(O)C1,1,16.58
CCCCc1ccc(-c2nc(-c3cccn(CCNc4cccnc4)c3=O)cs2)cc1,1,37.9
O=C1NCC(CNCc2ccc3c(c2)CCS3(=O)=O)N1,1,22.91
Cc1nnn(C)c1-c1c[nH]c(=N)c(-c2cccc(-c3ccc4nc(=N)[nH]c(C)c4c3)c2F)c1Cl,1,38.55
Cc1c(COc2cc(OCC(O)CO)ccc2Cl)cccc1-c1ccc2c(c1)OCCO2,1,19.61
O=Cc1ccc(O)c(CN2CCOCC2)c1,1,18.38
COC(=O)c1sc(=Nc2ccc(C)c(Cl)c2)[nH]c1N,1,24.25
COc1nc(N2CCC(O)C2)ncc1CNc1ccc2nccc(-c3ccc(CNCCO)cc3)c2c1,1,33.34
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNCC(=O)O)cc2OCc2ncc(CO)c(F)c2C)cccc1-c1ccccc1,1,36.58
CC1COCCN1c1cc(C(N)=O)nc(-c2cccc(Oc3cccc(C4=NCCN4)c3)c2Cl)n1,1,29.45
Cn1c(O)cc(Cc2c[nH]c3ccccc23)c1O,1,21.58
COc1ccc(CNCc2sc(-c3ccccc3)nc2-c2ccccc2F)cc1,1,31.04
Cc1ccc(N)c(Cn2c(C)nc3c(Br)c(Br)c(Br)c(Br)c32)c1,1,30.18
