SMILES,SMILES_state,NLL
ON=C(O)C=Cc1ccc(SCCCN2CCCc3ccc(Cl)cc32)cc1,1,31.62
O=C(Nc1cccc(Cl)c1)C1CCN(c2nc(-c3ccc(Cl)cc3)cs2)CC1,1,25.33
Fc1ccc(-c2[nH]c(Cc3c[nH]c4ccc(Br)cc34)nc2-c2cc[nH]c(=NCCc3ccccn3)n2)cc1,1,36.65
Fc1cccc(Cl)c1CCNC(=S)N=c1sc2c3ccccc3[nH]c2c2ccccc12,1,36.56
O=C(O)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(-c2ccccc2)cc1)C(=O)O,1,25.82
O=C(c1cccc(OCc2cccnc2)c1)c1cc(Br)c(Br)[nH]1,1,27.21
COc1cccc(C(=O)Nc2ccc(C(=O)OCC(=O)NCCC3=CCCCC3)cc2)c1,1,24.84
COc1cc(NC(=O)COC(=O)c2ccccc2CSc2ccc(C)cc2)cc(OC)c1,1,29.44
O=C(NC(Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1)OCc1ccccc1,1,30.42
N#Cc1ccc(NC(=O)Nc2ccc(Br)c(OCCN3CCCCCC3)c2)cc1,1,30.08
COc1cc[nH]c(=NS(=O)(=O)c2ccc(Oc3cccc(C(F)(F)F)c3)c(C#N)c2)c1,1,29.47
COCC(=O)NC1CCN(Cc2ccc(CCOc3ccc(N)cc3)cc2)CC1,1,32.37
Nc1ccc(CC(=O)Nc2ccc(Br)c(-c3c(O)cc(O)cc3O)c2)cc1,1,34.19
COc1cc(N2CC3OCC(=O)N(CC4CC4)C3C2)ncn1,1,26.2
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(N2CCOCC2)cc1,1,22.39
CCOC(=O)C1=COC2(CCC2)CC2CC(C1OC(=O)CCOc1cccc3[nH]c4ccccc4c13)N2C,1,61.62
Cc1ccc(C(=O)N2CCN(c3ccc(NC(=O)c4ccccc4C)cc3)CC2)cc1,1,24.65
CCCCN(CCCC)C(=O)c1nn(-c2cc(OCc3ccc(C)cc3F)cnc2C(=O)N2CCCCC2CN(C)C)c(C)c1Cl,1,40.27
Cc1ncoc1-c1nnc(SCc2cccc(NC(=O)c3cccs3)c2C)n1C,1,32.21
O=c1[nH]c2oc(-c3ccc(OCc4ccccc4)cc3)cc2c(=O)cc1O,1,28.24
CCc1cc(NC(=O)c2cccc(CNC(=O)C(C)(C)C)c2)ccc1C=CC(=O)Nc1ccccc1N,1,31.03
C=c1[nH]c(=Cc2cc(OC)c(Br)cc2OC)c(=O)n1-c1ccccc1Cl,1,29.8
COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1OCc1cccc(C#N)c1,1,24.26
COc1ccc(OC)c(C(=O)c2cn(S(=O)(=O)c3ccc(C(=O)O)cc3)cn2)c1,1,36.29
CCCCOC12c3ccc(OC(=O)OCc4ccccc4)cc3N3CC1CCC1C(=O)C(=O)C=CC1(C)C32,1,63.44
COc1cc2cncc(C(=O)N3CCN(C(c4ccccc4)c4ccccc4)CC3)c2cc1OC,1,29.5
O=c1[nH]c(C2CCCN(Cc3c(Br)ccc4ccccc34)C2)nc2c1cnn2Cc1cccc(Cl)c1,1,41.79
CN(C)S(=O)(=O)c1cc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)ccc1Cl,1,26.34
Clc1ccc(-c2nc(-c3ccccc3Cl)c(-c3cc(-c4ccc(Cl)cc4)on3)[nH]2)cc1,1,27.95
N=C(N)N1CCCC(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NC3CCCCN(Cc4ccc(F)cc4)C3=O)CCCCC2)C1,1,44.61
CC(=O)OC1OCC(O)C2OC(C)(C)C(OC(=O)C(OC(=O)NCCNC(=S)Nc3ccc(CNC(C)C(NC(=O)OCc4ccccc4)C(=O)C(O)C(O)C=CC(C)C)cc3)C(C)=O)CC12,1,87.16
Cc1cc(-c2ccc(CNC(=O)c3ccncc3F)cc2CNC(=O)N2CCC(Oc3cccnc3)CC2)ccn1,1,46.75
CCC1C(=O)N(CC(O)CO)NC1c1ccc(O)cc1,1,32.76
Cc1ccc(Sc2ccccc2NC(=O)COCCO)cc1,1,26.12
COc1ccccc1N1CCN(Cc2ccn(CC=CCN)c(=O)c2O)CC1,1,32.06
CCOc1ccc(-n2c(SC)nc3sc4c(c3c2=O)CCCCC4)cc1,1,23.81
O=C(CSc1nnc(CNc2ccc(F)c(Cl)c2)n1Cc1ccc(F)cc1)NCC1CCCO1,1,28.34
O=C(CSCc1c(Cl)cccc1Cl)NC1CCNCC1,1,25.51
CC(C)CC(NC(=O)N1CCOCC1)c1cc(NC(=O)CC(C)(CCCc2nn[nH]n2)C(=O)O)nn1Cc1ccc(Cl)c(Cl)c1,1,54.17
Cc1ccccc1N(CCN1CCCC(O)C1)C(=O)Nc1ccccc1,1,31.41
O=C(NNC(=O)c1cc2ccccc2oc1=O)Nc1ccccc1F,1,26.5
Cc1ccccc1S(=O)(=O)NNC(=O)c1sc(C)c(-c2cccs2)c1C,1,37.6
COc1ccccc1NC(=O)CSc1nc(C)cc(=O)[nH]1,1,21.89
O=C(NCc1n[nH]c(=S)o1)C12CC3CC(CC(C3)C1)C2,1,23.22
C=CC(C)(O)C12CCC3(C(O)O1)C(CC1CC(O)CC(O)C13C)C2O,1,45.92
CCNC(=O)C1OC(n2cnc3c(=N)[nH]c(C#CC4CC4)nc32)C(O)C1O,1,24.71
Cc1cc2cc(CN(Cc3cccs3)C(=O)c3csnn3)c(=O)[nH]c2cc1C,1,27.71
COCCNC(=O)C=Cc1cccc2ccccc12,1,23.9
COC(=O)C1OC2(CCNCC2)C(=O)NC1=O,1,26.06
S=c1[nH]nc(-c2ccccc2COc2cccc(Cl)c2)n1CC1CCCO1,1,30.81
COc1cc(-c2ccc3[nH]cc(C(=O)C4CC4)c(=NC4CCC(N)CC4)c3c2)cc(Cl)c1O,1,20.28
Cc1ccc2c(c1)nc(CCCCN)n2C(C)(C)C,1,30.53
CCCCCCCCC(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CO)Cc1ccccc1,1,37.72
N#Cc1c(-c2cc[nH]c(=N)n2)cccc1-c1cccc(F)c1F,1,26.26
O=Nc1c(O)n(Cc2ccccc2)c2ccccc12,1,21.48
