SMILES,SMILES_state,NLL
CS(=O)(=Nc1cccc(-c2ccnc3[nH]ccc23)n1)c1ccccc1,1,17.91
CC(O)C(NCC(=O)O)C(=O)O,1,14.69
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(F)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,13.44
CCNCc1c(OC)cc(-c2ccc(NC(=O)c3nc4c(n3C)CCNC4)c(Cl)c2)nc1Cl,1,26.76
OCCCN1CCc2nc(OCc3cccc(-c4ccccc4F)c3Cl)ccc2C1,1,17.77
COc1cc(C2CCC(O)C(OC(=O)c3cccc(CO[N+](=O)[O-])c3OC)O2)cc(OC)c1OCc1cccc(-c2ccccc2)c1C,1,34.21
CC(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccccc4)cccc32)s1,1,8.69
Cc1c(CNCCO)cccc1NC(=O)c1cccc(-c2ccc3c(c2)OCCO3)c1,1,19.7
COc1cc(OC(=O)c2cc(OC)c(OC)c(OC)c2)ccc1CNCCNC(C)=O,1,15.82
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCCC(F)(F)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(O)C1,1,17.62
CC(C)c1cc(CN2CC(C(=O)O)C2)c(OCc2cccc(C#N)c2)cc1-c1ccccc1,1,21.42
COc1nc(-c2cccc(-c3cccc(-c4ccc(CN5CCC(N6CCCC6=O)C5)nc4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,18.94
O=C1CC2(CN1)CN(Cc1ccc3nccc(Nc4cccc(-c5ccc6c(c5)OCCO6)c4Cl)c3c1Cl)C2,1,23.71
COc1nc(-c2ccc(-c3cccc(-c4cnc(C5=NCC(C)N5)c(OC)n4)c3Cl)cc2Cl)cnc1CNC1CCC(O)CC1,1,19.58
CC(O)c1cc(-c2ccccc2)ccc1NS(=O)(=O)C1CC1,1,18.35
