SMILES,SMILES_state,NLL
O=C(O)C(CO)NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nccc2c1,1,15.13
COc1nc(-c2cccc(-c3cccc(-c4cc(C)c(C)c(OCC5CCNCC5)n4)c3Cl)c2Cl)cnc1CN1CC2(CCS2(=O)=O)C1,1,19.09
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)ccc1CNC1CCC(O)CC1,1,13.77
c1ccc(-c2cccc3c2CCN3c2ncnc3cc(CNC4CCOCC4)ccc23)cc1,1,7.86
COc1cccc(CNc2cccnc2N2CCN(C(=O)c3ccc(CNCCO)cn3)c3ccccc32)c1,1,26.41
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C(N)=O)C5)c(OC)n4)c3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,1,15.35
CNCc1cnc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCC(=O)O)cn4)c3C)c2C)cc1OC,1,11.25
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,8.97
Cn1c(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc5n(n4)CCNC5)c3Cl)c2C#N)nc2c1CCNC2,1,9.59
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,12.28
CC(=O)NCCNCc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)c([N+](=O)[O-])c1,1,12.32
Cc1c(C=Cc2cc(CNC(CO)C(=O)O)ccc2F)cccc1-c1ccc2c(c1)OCCO2,1,9.56
COc1cc(OCc2cccc(NC(=O)CO)c2C)c(OCc2cccc(-c3ccccc3)c2C)cc1CNCc1cn(Cc2cccnc2)cn1,1,26.12
O=C(O)C1CCCN1Cc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)ncnc2c1,1,8.77
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCOC(N)=O,1,8.72
COc1cc(NC(=O)c2ccccc2-c2ccccc2)ccc1CN1CC(C)(O)C1,1,15.79
COc1cc(C(=O)N2CCc3c(CNC4COCC4O)cccc32)ccc1CNC(C)C,1,26.56
Cc1c(OCCCN2CCC(O)CC2)cccc1-c1ccc2nc(-c3cccc(CNCCO)c3)oc2c1,1,9.39
COc1nc(-c2cccc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)c3Cl)c2Cl)ncc1CNCC1CCC(=O)N1,1,16.93
CC(=O)NCCNCc1cc(Cl)c(Oc2ncnc3c(-c4ccc5c(c4)OCCO5)cccc23)cc1OCc1cncc(C#N)c1,1,8.98
N#Cc1cccc(COc2ccc3c(c2)C(=O)C(=O)N3Cc2cccc(CNC(CO)C(=O)O)c2Cl)c1,1,24.43
Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CNCCN)cc2C1=O,1,11.4
CC1=NN(c2ccccn2)C(=O)C1,1,7.63
COc1c(CNC2CCC(CO)C2)ncc(-c2ccccc2)c1C,1,13.95
COc1cc(C=Cc2cc(CCC(C)(C)O)c(OC)c(C(F)(F)F)c2)c(C)c(-c2ccc3c(c2)OCCO3)c1,1,20.27
CNC(=O)C(Cc1cc(Cl)c(Oc2cc(Nc3cccc(OCc4cccc(C#N)c4)c3CF)cc(Oc3cc(Cl)cc(CNCCO)c3)c2)cc1OC)C(=O)OC,1,47.44
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(N)nc(Cl)c2)n1,1,13.45
Cc1c(-c2ccccc2)cccc1-c1nc2c(C)cc(CN3CCCCC3C(=O)O)cc2s1,1,11.49
CCCOc1cccc2c1CC1c3cc(OC)c(OC)cc3CN1C2,1,26.29
COc1cc(C(=O)N2CCc3c2nc(-c2ccnc4[nH]ccc24)nc3N2CCOCC2C)ccc1CNC(F)(F)C(F)F,1,33.13
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CNC(=O)C1,1,19.22
O=C(O)C(CO)NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nsc2c1,1,16.19
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccnc3[nH]ccc23)c1,1,8.56
COc1cc(Oc2cc(C(F)(F)F)c3ncc(CNCCO)n3n2)c(Cl)cc1CNCCNC(C)=O,1,23.16
CNCc1ccc(OCc2cccc(-c3cccc4cc(CNC(CO)C(=O)O)ccc34)c2C)c(Cl)c1,1,21.55
CC(CO)(NCc1cc(Cl)c(OC(F)F)cc1OCc1cncc(C#N)c1)c1nnco1,1,22.45
CN(C)CC(Oc1ccc(CNC(CO)C(=O)O)c(OCc2cccc(C#N)c2)c1)C(=O)O,1,24.56
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccnc3[nH]c(C4CC4)cc23)n1,1,8.26
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(OC)C2O)nn1,1,9.33
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CNCCO)cnc2o1,1,8.31
COc1cc2c(cc1CN1CCCC1C(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,1,8.11
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC(C(=O)O)C(C)O)cc2Cl)cccc1-c1ccccc1,1,9.01
Cc1c(-c2ccccc2)cccc1-c1cn2ccc(CNCCO)cc2n1,1,10.87
CNCc1cccc(NC(=O)c2c(NC(=O)CC(C)(O)C(=O)O)cccc2-c2cccc(NC(=O)c3cnc4ccccn34)c2C)c1,1,27.82
NC(=O)CNCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nsc2c1,1,13.97
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC(O)C(F)(F)F)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,8.26
COc1nc(-c2cccc(-c3cccc(-c4cnc(C(=O)NCCC(=O)O)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,20.89
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCc1ccncc1,1,12.49
CC(=O)NCCNCc1ccc(OCc2cccc(-c3ccccc3)c2C)nc1,1,7.54
O=C(c1ncc(CNCCO)s1)N1CCc2c(-c3ccc4c(c3)OCCO4)cccc21,1,8.32
Cc1c(C=Cc2cc(CNC(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,1,9.04
Cc1c(CN2CC3(CCC(=O)N3)C2)cncc1-c1ccccc1,1,16.74
CS(=O)(=O)OCCNCc1cc(=O)n(CC23CC4CC(CC(C4)C2)C3)cn1,1,27.77
N#Cc1cccc(COc2ccc(N=c3nc[nH]c4cnc(CN5CCCC5CO)cc34)c(Cl)c2Cl)c1,1,24.06
CNCc1nnc(-c2cccc(-c3cccc(-c4ccc(CNCC5CCC(=O)N5)nc4)c3Cl)c2Cl)o1,1,23.51
Cc1c(COc2c(CNC(CO)(CO)CO)c(Cl)cc(CNC(CO)C(=O)O)c2OCc2cccc(C#N)c2)cccc1-c1ccccc1,1,25.59
Cc1c(COc2ccc(CN3CCCCC3C(=O)O)cc2F)cccc1-c1ccccc1,1,10.14
COc1nc(-c2cccc(-c3cccc(-c4cc(NCCNC(C)=O)ncn4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,18.24
Cc1c(-c2ccccc2)cccc1-c1nn2nc(C3CC3)nc2s1,1,21.29
O=C(O)C1CCCN1Cc1cnc(C(=O)N2CCc3c(-c4ccccc4)cccc32)s1,1,9.41
