SMILES,SMILES_state,NLL
COc1ccc(OCc2cccc(-c3cccnc3)c2C)cc1-n1ncc2cc(-c3cccc(CO)c3)ccc21,1,39.25
CNCCNC(=O)c1cc(-c2cccc(C)c2C)cc(-n2c(SCCN3CCOC3)csc2=NC(=N)Nc2cccc(Cl)c2Cl)c1,1,67.07
O=C(CNCc1ccc(C(=O)O)cc1)NCc1ccc(-c2ccc3c(c2)OCCO3)cc1,1,30.98
COc1ccc(-c2ccc(CSC3(C(=O)O)C=CC(O)C3)cc2)cc1,1,31.27
Cc1cccn1-c1ccc(NC(=O)COc2ccccc2Cl)cn1,1,34.25
Cn1cc(-c2cncc(-c3ccc(COc4cccc(OCc5cnc6c(c5)CCCN6)c4)nn3)c2)c2ccccc21,1,40.71
CCCCNc1c(NCCO)c(=O)c1=O,1,19.85
COc1cc(CNC2CCC3(C2)OCCO3)c(OCc2cccc(Cl)c2)c(OC)c1,1,31.91
Cc1nc(N2CCCC2CO)sc1-c1cccc(-c2cccc(-c3ccccc3)c2Cl)n1,1,22.64
OCC1OC(c2ccc(Cl)c(Cc3c(O)n(C4OC(CO)C(O)C4O)c4cc(Cl)ccc34)c2)C(O)C(O)C1O,1,30.1
O=C(CCc1nc(-c2ccc(NC(=O)c3ccc4nccn4c3)cc2)c[nH]1)NCCc1cccnc1,1,42.98
COc1cc2[nH]c(-c3cccc(O)c3)cc(=O)c2c(O)c1O,1,26.39
CCN1Cc2cccc3c2C(CN3)C1,1,26.19
COc1ccc(-n2nnnc2C)c(C)c1CNC1CN(C(C)C)C(=O)OC1c1ccc(F)cc1,1,42.63
COc1ccc(-c2ccc3occ(CCCN4CCC(Cc5cccc(NS(=O)(=O)C=Cc6ccccc6C)c5)CC4)c3c2)cn1,1,47.73
Cn1nc(C(C)(C)C)c2c1C(=O)N(c1ccc3nccnc3c1)C2c1cccc(C#CCCO)c1,1,41.46
Cc1ccc(C(=O)c2ccc(Cl)cc2)c(-n2c(CNC(=O)CN)nc(C)c2C=O)n1,1,38.39
