SMILES,SMILES_state,NLL
O=C1CC(c2ccc3c(c2)OCCO3)=NN1c1ccccn1,1,13.28
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CC(F)CC1C(=O)O,1,16.75
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C(C)(C)O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,9.18
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)NCCOCCc1ccccc1,1,39.39
Cc1c(-c2ccccc2)cccc1-c1ccc2nnc(CNCCO)n2c1,1,16.49
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC5CCN(C(C)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCc1ccccn1,1,17.75
CCN(CC1CCC(=O)N1)c1nc(N2CCOCC2C)cc(C2CC2)c1C(=O)NCc1nnc(C)s1,1,33.7
O=C1CC2(CN1)CN(Cc1cnc(C(=O)N3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)s1)C2,1,16.64
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC(C)CC#N)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,19.33
O=C(c1cccc(-c2ccccc2)c1)c1cccc(CN2CCCCC2C(=O)O)c1O,1,19.09
COc1ccc(CNCc2ccc(OCc3cccc(-c4ccccc4)c3Cl)nc2OC)cc1O,1,23.08
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(O)C(F)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,8.46
N#Cc1c(NCc2ccc(CNCCO)nc2)cccc1-c1ccc2c(c1)CCCN2CCO,1,29.7
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CC(C)C(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CC(C)C(=O)N1,1,9.28
Cc1c(COc2cc(OCc3ccnc(C#N)c3)c(CN3CCCCC3C(=O)NO)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,1,10.05
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(F)C5)c(C)n4)c3Cl)c2Cl)cnc1CNCCN1CCCC1,1,23.59
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(CNC(CO)CO)ccc4NC(=O)c4cc(C)c(CNCCO)cn4)c3C)c2C)ncc1CNCC(=O)O,1,23.6
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2cc(N)nc(C#N)c2)n1,1,9.87
COc1cc(-c2cccc(-c3cccc4c3CCN4C(=O)c3ccc(CNCCO)cn3)c2C)ccc1CN1CC(O)C1,1,26.01
CC1COCCN1c1cc(N=S(C)(C)=O)nc(-c2ccnc(N)c2)n1,1,7.61
Cc1cc(CNC(CO)(CO)CO)ccc1OCCN=S(C)(C)=O,1,18.18
CC(=O)NCCc1coc2nc(-c3cccc(-c4ccccc4)c3C)ccc12,1,16.89
Cc1c(COc2ccc(CNC(Cc3ccccc3)C(=O)O)c(OCc3ccnc(C#N)c3)c2)cccc1-c1ccccc1,1,19.17
CC(=O)NCCNCc1ccc(NC(=O)c2cccc(-c3ccccc3)c2Cl)nc1,1,9.15
COc1cc(OCc2cccc(-c3ccccc3)c2C)ccc1CN(CC(C)C)C(=O)CNC(C)=O,1,17.84
CC1COCCN1c1cc(C2=CCOCC2)nc(-c2cc(F)cc3[nH]ccc23)n1,1,18.3
CNc1nc(-c2cccc(C#N)c2)cnc1CN1CC2(C1)CN(C(C)=O)C2,1,11.7
CS(=O)(=O)NCCNCc1ccc2snc(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)c2c1,1,18.42
Cc1c(NC(=O)c2nc3c(n2C)CCN(CCO)C3)cccc1-c1cccc(NC(=O)c2nc3c(n2C)CCN(CCO)C3)c1Cl,1,10.39
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(C5)CN(C(C)=O)C6)c(OC)n4)c3Cl)c2Cl)cnc1CNC1CC(C(=O)O)C1,1,22.08
