SMILES,SMILES_state,NLL
CCc1nnc(-c2cccc(-c3cccc(-c4cnc(CNCC5CNC(=O)C5)c(OC)n4)c3Cl)c2Cl)cc1CNCCN(C)C,1,27.85
Cc1ccc(N=c2nc(-c3ccc(CNC(C(=O)O)C4CC4)s3)[nH]cc2C(=O)NCC(F)C(C)(C)O)cn1,1,38.05
N#Cc1cccc(COc2cc(OCc3ccc(-c4ccccc4)cc3)ccc2CNC(O)c2cc(O)n(-c3ccc(N)cc3)c2)c1,1,38.04
COc1ccc(CNC(C(=O)O)C(C)C)cc1-c1cccc(-c2cnc(CNC(C)CS(N)(=O)=O)c(OC)n2)c1,1,35.72
COCC(C)NCc1ccc(F)c(CNC(C#Cc2cccnc2OC)CO)c1Cl,1,36.77
O=C(NC1CCOCC1)N1CCc2c(c(-c3ccc(CO)cc3)nn2Cc2ccc(C(F)(F)F)cc2)C1,1,35.39
Cc1cc(OCc2ncc(-c3ccccc3C(F)(F)F)nc2C)ccc1-c1sc2ccccc2c1O,1,35.41
COc1ccc(CN2CCN(CC3CC3(C(=O)Nc3cc(O)c4ncccc4c3)c3cccc(Cl)c3)CC2)cc1OC,1,45.27
c1cncc(-c2ccc(CN3CCCN(Cc4nc(C5CC5)no4)CC3)cc2)c1,1,28.02
Cc1cc(-c2cccc(NCc3cnc4[nH]c(=N)[nH]c(=N)c4c3C)c2Cl)nc(C)n1,1,25.28
O=c1c(CNCc2ccccn2)cn(-c2ccccc2)c2cc(Cl)ccc12,1,20.55
COc1cc(OC)c(C2=NN(C(=O)CO)C(c3cccc(O)c3)C2)cc1OC,1,26.88
CNc1ccc(C2CNC(=O)C2)cc1-c1ccc(-c2ccccc2)cc1,1,24.22
CC(Nc1c(Nc2cc(-c3ccccc3)c(O)c(C(=O)N(C)C)c2O)c(=O)c1=O)C(F)(F)F,1,28.53
CC1CC(=NO)C(=O)OC1c1cccc(-c2cccc(CO)c2)c1Cl,1,37.38
CC(=O)NCCNCc1ccc(-n2cnc3c4c(c(C)nc3c2=O)CCN4Cc2ccccn2)cc1,1,33.28
N#Cc1c2n([nH]c1=N)C(c1ccccc1)Cc1cc(Cl)c(Cl)cc1N2,1,40.99
CC(C)(CO)CNC1(C2CN(c3nc(-c4ccccc4)n(-c4ncccc4Cl)n3)C2)CC1,1,35.63
CNc1cc(-c2ccccc2)c2c(c1OCCNCCO)C(=O)NC2=O,1,30.23
Cc1ccc(S(=O)(=O)N(C)C2CCc3c(c(Cl)c4n3Cc3ccccc3C4)C2)cc1F,1,41.83
CCc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)no1,1,15.24
CCCc1cnc(CNCc2ccc(-c3ccc(Cc4ncnc5ccccc45)c(C)c3CNCCN3CCOCC3)nc2)cc1OC,1,52.05
CCCc1ncc(Cc2cc3c(cc2Cl)OCCO3)c(SC)n1,1,31.5
Cc1nc(C)c(F)c(-c2ccc(F)cc2OCC2CC2(C#N)c2ccc3c(c2)OCCO3)n1,1,38.55
COc1cc(CC(NC(CC(=O)O)C(=O)O)C(=O)O)cc(C(=O)O)c1O,1,33.58
O=C(Nc1ccccc1Cl)c1cc(Br)c(CO)o1,1,28.85
COc1nc(-c2cccc(-c3cccc(-c4ccc(CN)c(C)n4)c3Cl)c2Cl)cnc1CN1CCCC(O)C1,1,22.02
COc1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc(OC)c1CNCCNC(C)=O,1,15.49
CCN(Cc1ccc(C#N)c(OC)n1)Cc1ncc(-c2cccc(-c3cccc(-c4ccc5c(c4)OCCO5)c3C)c2)cn1,1,34.61
Cc1c(-c2ccccc2)cccc1-c1ccc(CNCCO)cn1,1,13.93
COC(=O)c1ccc(C(Nc2cccc(CNC(CO)(CO)CO)c2F)C2=NN(C)C(=O)CC2)cc1C1(C)CCC(=O)N1Cc1cccc(OC(F)(F)F)c1,1,63.87
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCN1CCOCC1,1,16.65
O=C(O)C(Cc1ccccc1[N+](=O)[O-])NC(=O)C(Cc1ccccc1)NC(CO)Cc1ccccc1,1,35.69
N#Cc1c(SCCN2CCOCC2)[nH]c(-c2ccncc2)nc1=O,1,23.25
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C6CCCC(=O)N6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,24.32
N#Cc1cccc(NC(=O)c2ccc([N+](=O)[O-])o2)c1,1,21.71
N#Cc1cccc(COc2cc(OCc3nccnn3)cc(OCc3ccnc(C#N)c3)c2CNC(CO)C(=O)O)c1,1,25.71
COc1nc(C)cc(CN2CC(c3nc(-c4ccccn4)no3)C2)c1C,1,29.06
COCCNCc1cccc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C)(O)C5)c(OC)n4)c3Cl)c2Cl)n1,1,18.12
CC(C)Oc1ccc(-c2nnc(-c3n[nH]c(=NCCN4CCOCC4)cc3O)o2)cc1C#N,1,36.67
NC(=O)c1cccc(-c2cccc3c2CC2CC32)c1,1,23.95
C=COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCC(OC)C2C(=O)Nc2cccc(-c3cccnc3)c2)C1c1cc(C#N)cc(NC(=O)c2nc(C)cs2)c1,1,75.23
CC(=O)N1CCN(c2nc3c(c(=N)[nH]2)NC(=O)CN3C)CC1,1,28.16
COc1nc(-c2cccc(-c3cccc(-c4ccc(CN5CC(C(=O)N6CCOCC6)C5)cc4)c3Cl)c2Cl)cnc1CNC1CCOCC1,1,26.51
O=C1OCc2cc(OCc3ccnc(-n4cccn4)n3)ccc21,1,31.63
COC(=O)C(C)NCc1cc(OC)nc(Oc2cc(OCc3cc(C#N)ccc3F)c(CNCCO)cc2Cl)c1Cl,1,36.58
CC1(C(=O)NCc2cccc(C(N)=O)c2)Cc2c(-c3cccc(Cl)c3)ccnc2O1,1,27.56
Cc1cc(-c2cc(F)ccn2)ccc1C(=O)Nc1cccc(CNC(CO)C(=O)O)c1,1,31.75
CC=CC(=O)Nc1cccc(-c2ccc3cc(CN4CCOCC4)ncc3c2)c1,1,31.83
COc1cc2cc(C)nc(NCc3ccccc3-c3cnc(C(C)(O)CO)c(OC)c3)c2cc1OC,1,37.7
Cc1c(NC(=O)C2COCCN2Cc2ccncc2OC(F)(F)F)cccc1-c1nc2nonc2c(CN2CC(O)C2)c1CNCCO,1,55.01
CC(=O)c1ccc(CN(C)Cc2ccc(-c3noc(C)n3)cc2)nc1,1,36.04
CC12CCC(C1)C(C)(C(=O)Nc1ccc(-c3cccc(-c4nc5cc(F)ccc5[nH]4)c3)cn1)CC2,1,36.64
COC(=O)C(C)(C)COc1ncc(-c2cccc(CCOc3ncncc3CCN3CCC(O)C3)c2C)cc1C,1,42.41
COc1cccc(CNCc2cnc3c(=NCc4cc(-c5ccc6c(c5)OCCO6)c(OC)cn4)cc[nH]c3c2)c1,1,38.36
COCc1ccccc1-c1c(Cl)ccc(CNCc2cnc(C)nc2)c1Cl,1,28.87
CC1(C)CCC(CNC(=O)C2CCC(=O)N(CCCN3CCCC3=O)C2)(c2ccccn2)C1,1,33.48
