SMILES,SMILES_state,NLL
NC(C(=O)O)C(=O)NCCO,1,21.26
COC12CC3CC(CC(COc4ccnc(C5CCC5)c4CNC(=O)C(O)(CO)CO)(C3)C1)C2,1,35.34
COc1cccc(-c2cccc(COc3ccc4oc(-c5cc(C)c(N)c(C)c5)nc4c3CNC(CO)C(=O)O)c2)c1,1,36.6
Cc1c(COc2ccc(CN3CCOc4cc(-c5cccc(CN)c5)ccc4C3=O)cc2Cl)cccc1-c1ccccc1C(=O)O,1,31.95
COc1ccc(-c2cccc(-c3cccc(-c4nc5cc(CN)ccc5[nH]4)c3OC)n2)cn1,1,28.37
Cc1c(COc2ccc(-c3ccc(CCNCC(O)c4ccc(O)c(CO)c4)cc3Cl)c(Cl)c2)cccc1-c1ccccc1,1,29.96
Cc1cccc(S(=O)(=O)N2CCc3n[nH]c(Cl)c3C2c2cccc(Br)c2)c1,1,33.61
COC1CN(c2c(Cl)c(Oc3ccc(CN4CCC(O)C4)c(OCc4cccc(-c5ccccc5)c4C)c3)nc(=O)n2C)C1,1,39.31
CC(CN)N1CCc2nc(N3CCOc4ccc(-c5nc(CN)nn5C)cc43)sc2C1,1,35.97
CN1CCCN(c2nc(=Nc3ccc(C(F)(F)F)cc3)cc(N3CCCC3C(N)=O)[nH]2)CC1,1,31.08
Cc1nn(-c2ccccc2)c(C=NNC(=O)Cc2ccccc2)c1C(=O)O,1,27.11
N#Cc1c(N2CCN(c3cc(Cl)c(Cl)c(Cl)c3)CC2)n(CC2CCCO2)c2c(-c3ccccc3)cccc12,1,37.26
COc1ccccc1N1CCN(CCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,1,25.09
COc1nc(-c2cccc(-c3cnc(COc4cccn5c(CCF)c(C)nc45)c(Cl)c3)c2Cl)cnc1CNCC1CCC(=O)N1,1,30.42
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(O)C5)c(N)c4)c3Cl)c2Cl)ccc1CNC1CCOCC1O,1,20.84
O=S(=O)(N1CCN(CCO)c2ncc(CNCc3ccn(-c4ccc(Cl)cc4Cl)n3)cc21)C(F)(F)F,1,39.84
Cc1ccc(-c2cccc(NC(=O)Cc3ccc4c(n3)CCN(CC3COCCO3)C4)c2C)cc1NC(=O)c1cnn2cccnc12,1,34.48
COc1cccc(CC2(CO)CC(Nc3cncnc3)C2)c1,1,27.74
COc1cc(C(C)N2CCc3[nH]c(=NC(C)=O)nc(C)c3C2)ccc1CN1CC(NS(C)(=O)=O)CC1=O,1,41.18
CN(Cc1cncc(-c2ccccc2)c1)c1ncc(CCCNCCO)cn1,1,33.55
O=C1CC2(CN1)CN(Cc1ccc(-c3cccc(OC(F)(F)F)c3)cc1F)C2,1,25.74
