SMILES,SMILES_state,NLL
COn1c(O)c2c(c1O)C(c1cc3c(s1)CN(C)C(=O)C3)C1C(=O)CC(N)C1C2,1,52.14
COc1cc(OCc2cccc(-c3ccccc3F)c2Cl)c(Cl)cc1CNCCCNC(CO)CO,1,23.25
O=C(O)C1CCC(c2nccc(-c3cccc4c(Nc5cccc(CNCCO)c5)onc34)c2Cl)C1,1,31.71
Cc1c(-c2ccccc2)cccc1-c1nc2c(s1)CNCC2,1,12.26
CC1CCC(=O)N1CC1CCC(NC(=O)c2cccc(-c3cccc(OCCCN(C)C)c3)c2)CC1,1,27.17
CCOC(=O)C12CCC(CC1)N(Cc1ncc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)c3Cl)cc1OC)C2,1,21.2
CC(O)CN1CCn2c(nnc2C2CCN(CC3CCC(O)CC3)C2)C1,1,23.27
CC(=O)NCCNCc1ccc(OCc2cccc(-c3cccc(-c4ccc(CNCCO)cn4)c3C)c2C)cc1OCc1cncc(C#N)c1,1,16.01
COc1cc(CN2CNC(C(C)=O)=N2)ccc1-c1ccccc1,1,32.47
COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CNCC1CNC(=O)C1,1,18.22
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCNCC1,1,18.75
CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1cccnc1,1,10.51
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCN(C)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,13.82
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCCC5C(C)O)c(OC)n4)c3Cl)c2Cl)cnc1CN1CCC(Cn2cccn2)C1,1,25.61
CC1COCCN1c1cc(-c2ccncc2)nc(-c2c[nH]c3ccc(-c4cccc(CNCC5CCC(=O)N5)c4)cc23)n1,1,24.97
CN1CCC(COc2cccc(-c3cccc4c3CCC4Oc3cc(OCc4cncc(C#N)c4)c(CN4CCCC4C(=O)O)cc3Cl)c2Cl)C1,1,20.34
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CN6CC(C)(O)C6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CCC(C(N)=O)CC1,1,16.35
Cc1c(COc2c(F)cc(CNCC3CCC(=O)N3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,1,15.62
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNCC(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,1,10.95
Cc1nc(-c2cccc(-c3cccc(-c4cccc(OCCCN(C)C)c4Cl)c3Cl)n2)n(C)c1CN1CC(O)C1,1,24.72
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN(C)CCc3ccccn3)cc2Cl)cccc1-c1ccccc1,1,17.39
Cc1c(COc2cc(OCc3ccc4c(c3)OCO4)c(CN3CCCCC3C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,1,14.63
Cc1cc(=NCCO)nc(Cl)[nH]1,1,21.91
Cc1c(COc2cc(F)c(CNCc3cnccc3C#N)cc2Br)cccc1-c1ccccc1,1,21.47
N#Cc1cccc(COc2cc(OCc3cccc(-c4ccccc4)c3Br)c(Cl)cc2CN2CCCCC2C(=O)NS(=O)(=O)Cc2ccccc2)c1,1,23.25
Cc1c(COc2ccc(CN3CCCC(=O)NC3=O)cc2Cl)cccc1-c1ccccc1,1,19.27
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CCC(=O)N6)C5)c(OC5CC5)n4)c3Cl)c2C)cnc1CN1CCC(c2ccccn2)C1,1,20.06
CCOC(=O)CN(C)Cc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1cncc(C#N)c1,1,22.55
CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c3CCN4CCCN3CCC(O)C3)c2C)cc1OCc1cccc(C#N)c1,1,12.22
COc1cc(C(=O)OCCc2cccc(C(=O)Oc3cc(OC)c([N+](=O)[O-])cc3C(Cl)Cl)c2Cl)c(OC)cc1CNC(CO)C(=O)O,1,53.87
CC1(O)CC(NCc2nnc3c(n2)CN(S(=O)(=O)c2cccc(C#N)c2)C(CNS(C)(=O)=O)C3)C1,1,35.48
c1ccc(CN2CCc3nnc(COCc4cccnc4)n3CC2)nc1,1,23.26
CNc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(O)C1,1,9.2
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nccc4cc(C(=O)O)cnc34)c2Cl)ccc1CNCC1CCC(=O)N1,1,19.6
Cc1ccccc1-c1cccc(OCC(=O)O)c1C,1,19.82
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CNC(=O)C6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,13.42
COCCNCc1ccc(C(=O)Nc2cccc(-c3cccc(N4CCCC4C)c3C)c2C)nc1,1,19.95
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(C5)CN(C(C)=O)C6)c(OC)n4)c3Cl)c2Cl)cnc1CN1CCC(C(=O)O)C1,1,13.17
OCCNCc1ccnc2c(OCc3cccc(-c4ccccc4)c3Cl)cccc12,1,14.81
CC1(c2cnccc2CNCC2CCC(=O)N2)CC1,1,17.22
COc1nc(-c2cccc(-c3cccc4oc(CN5CCCC5CO)cc34)c2Cl)ccc1CNCC1CCC(=O)N1,1,24.25
COc1nc(NCc2cnc(-c3ccccc3)cn2)ccc1CNCCO,1,17.69
O=C(O)C1CCCCN1Cc1cc(CN2CCc3c(-c4ccccc4)cccc32)ccc1O,1,19.89
