SMILES,SMILES_state,NLL
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC5COCC5O)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.64
OC1CN(Cc2ncc(-c3cccc(-c4cccc(-c5cnc(CN6CC(O)C6)c(Cl)n5)c4Cl)c3Cl)nc2Cl)C1,1,7.45
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)ccc1CN1CC(C)(CO)C1,1,12.91
Cc1c(NC(=O)c2ccc(CNCCO)cn2)cccc1-c1ccc2c(c1)OCCO2,1,7.73
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(C(=O)N(C)C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.94
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Br)c2Br)cnc1CNCC1CCC(=O)N1,1,7.8
CCOc1cc(-c2ccccc2)c(C)c(C2CNC(=O)C2)n1,1,23.25
COc1nc(-c2cccc(-c3cccc4c3CCC4Nc3nc(OC)c(CNCC(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,1,12.39
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CC(O)C1,1,7.47
Cc1c(COc2ncc(CN3CCCCC3C(=O)O)cc2Br)cccc1-c1ccccc1,1,7.45
Cc1c(C(=O)Oc2ccc(CNC(CO)C(=O)O)cc2)cccc1-c1ccccc1,1,7.47
CNc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(NC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.5
COc1nc(OC2CCc3c(-c4ccccc4)cccc32)c(Cl)cc1CNCCO,1,7.44
COc1nc(-c2cccc(-c3cccc(-c4cc(C)c(CNCC5CC(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.77
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CCC(=O)N6)C5)c(OC)n4)c3F)c2Cl)ccc1CN1CC2(CCC(=O)N2)C1,1,7.86
O=C(O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(F)c3)c2Cl)cc1OCc1ccc2nonc2c1,1,7.68
COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC6CC(=O)NC6C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,11.5
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNCCO)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,1,11.51
Cc1c(Nc2nsc3cc(CNC(CO)C(=O)O)ccc23)cccc1-c1ccc2c(c1)OCCO2,1,7.86
O=C(Cc1ccc(O)cc1)NC(CO)C(=O)O,1,17.14
CCN(CCO)Cc1ncc(-c2cccc(-c3cccc(-c4cnc(CN(C)Cc5cccnc5)c(OC)n4)c3Cl)c2Cl)nc1OC,1,21.82
OC1CCN(Cc2ccc3c(Nc4cccc(-c5ccc6c(c5)OCCO6)c4Cl)nsc3c2)C1,1,7.43
CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1cccc(C#N)c1,1,7.26
CCCCc1[nH]c(Cc2ccccc2)nc1O,1,19.18
CNS(=O)(=O)CCNCc1ncc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nc1OC,1,7.88
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,1,7.62
COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5NC(=O)C6CC56)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1NC(=O)C2CC12,1,7.84
COC(=O)NC1CCN(Cc2ncc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)c3Cl)nc2OC)C1,1,7.76
